TRAIN_COST,TRAIN_TT,SM_COST,SM_TT,CAR_COST,CAR_TT,CHOICE,v_1,v_2,v_3,p_1,p_2,p_3
0.93,1.67,1.32,0.53,0.84,1.7,2.0,-2.9435741396533226,1.258206683143285,-2.7533071133563327,0.014489652852880461,0.9679840609100498,0.01752628623706965
0.15,2.4,0.22,0.98,0.92,1.28,2.0,-0.42257057601110404,3.0334976438844525,-1.669825377734106,0.03032194278331705,0.9609667938083626,0.008711263408320336
2.0,1.74,2.18,0.55,0.68,1.12,3.0,-5.274639892292603,-0.31861174843677764,-0.24887021583032798,0.003386203480717638,0.48093759447858964,0.5156762020406928
0.58,1.14,0.81,0.39,0.75,1.17,2.0,0.08143054435122687,3.849681477801048,-0.7075277138591748,0.022342087840030354,0.9675075032787491,0.010150408881220523
2.25,2.41,2.66,1.27,1.2,2.86,2.0,-7.164659750186665,-4.619745738387344,-6.213039135082318,0.06122935367053426,0.7801925291497834,0.1585781171796824
2.03,2.79,2.54,1.78,0.72,1.95,3.0,-7.5746484497857045,-6.068695635683964,-2.993846149580069,0.009699216744269127,0.043728407509758975,0.946572375745972
1.31,1.94,1.4,0.77,1.95,2.99,2.0,-4.595518152450857,-0.5200849876569549,-7.794374833999221,0.01668981351831001,0.9826290946388089,0.0006810918428812497
0.0,1.12,0.0,0.47,0.24,0.56,2.0,5.91350098525631,9.718349869749844,5.314006203924119,0.021520394015494382,0.9666629948707659,0.011816611113739621
1.3,1.23,1.55,0.65,0.52,1.3,3.0,-2.435311421031951,-0.06391550147856373,-0.24825378027706546,0.048493556026500094,0.5194792374010907,0.4320272065724094
0.0,1.45,0.0,0.69,0.78,0.72,2.0,4.71648062432636,8.086366946587486,1.3757548081488462,0.03321085953132256,0.9656131025407703,0.0011760379279072684
2.23,0.66,3.57,0.35,0.39,0.52,3.0,-1.1654205742240262,0.09196349488942213,4.530228668347393,0.003310314101713068,0.01163976378575727,0.9850499221125296
0.41,1.1,0.47,0.63,0.32,0.9,3.0,1.1084258758215229,3.2599104786591253,2.602501703114169,0.07116004276958006,0.611806506498392,0.317033450732028
1.48,1.82,1.56,0.63,1.56,2.73,2.0,-4.633900471315077,0.05310091709314513,-6.721836365381087,0.009119826984420664,0.9897498370097298,0.0011303360058495821
0.81,2.02,0.9,1.47,1.0,1.36,2.0,-3.474148405005882,-2.2553780968010835,-2.178112718014201,0.12441208573520707,0.4208892083577485,0.4546987059070444
1.17,1.23,1.42,0.59,0.44,0.72,3.0,-2.142945412579812,0.5991874023796053,2.8408131118906423,0.0061522472999791045,0.09548319320920483,0.8983645594908161
0.82,1.16,0.84,0.71,0.91,1.3,2.0,-0.9054137779997798,1.239231367732526,-1.7122121756655693,0.1001472645245785,0.8551585528612964,0.04469418261412509
0.49,2.55,0.66,0.95,1.1,2.08,2.0,-3.289899973743538,0.5793597162581207,-4.4435890543868535,0.020315962870706878,0.9732749436073088,0.006409093521984276
1.01,0.57,1.09,0.4,0.8,0.88,3.0,1.6893077870128983,2.943875981429412,0.41709508356107616,0.20891939974462076,0.7325391047902192,0.058541495465160014
0.62,1.88,0.74,0.71,1.75,2.0,2.0,-2.429972022616111,1.576665318012597,-5.555243640917587,0.01785533600542984,0.9813603683396634,0.0007842956549066519
0.54,0.95,0.63,0.46,0.65,0.78,2.0,1.0949104870380983,3.843224710783811,1.502213074904767,0.05519055321605539,0.8618713598314122,0.08293808695253242
1.32,1.86,1.67,0.99,1.3,2.08,2.0,-4.416692981051638,-2.1438271209624755,-4.906041093868628,0.08833761273649908,0.8575091438004455,0.05415324346305548
1.1,1.91,1.27,1.05,0.88,1.6,3.0,-4.037638280736786,-1.6432419313958948,-2.5925331333582937,0.061713624618174576,0.6764787776186494,0.261807597763176
0.83,1.73,0.97,0.65,1.0,1.2,2.0,-2.803867755762141,1.2354344168374598,-1.59775186175043,0.016359333068841898,0.9289925663261412,0.054648100605016785
0.5,1.05,0.76,0.66,0.32,0.4,3.0,0.8336671594221781,1.8246528977125525,6.068237605913895,0.0052262339304219585,0.014078892179378362,0.9806948738901997
0.6,0.78,0.71,0.35,0.5,1.43,2.0,1.7091916893656218,4.624701575035816,-0.5938618057237484,0.05112951553072628,0.9437599272726173,0.005110557196656435
0.98,3.38,1.12,1.84,1.88,2.5,2.0,-6.4660445923403,-3.9099924416116805,-6.826847759256513,0.06857786063132186,0.8836154017272966,0.04780673764138149
0.67,1.18,0.92,0.66,0.78,0.8,3.0,-0.4502060972544064,1.3127763466202622,0.9103026928187861,0.09321423930554845,0.5434202361321574,0.36336552456229404
2.7,2.4,3.1,1.33,1.36,2.1,2.0,-7.670311910914251,-5.277824650776123,-5.077596108982087,0.039515236167933315,0.4323232548072008,0.5281615090248659
0.63,1.03,0.8,0.92,0.55,0.9,2.0,0.33304407089785426,0.2170684104925802,1.2923487482773628,0.2222035556248434,0.19787157686790288,0.5799248675072537
0.45,1.78,0.57,0.96,0.91,1.56,2.0,-1.3628478819424281,0.9100881591714971,-2.563939004401764,0.09083702044626447,0.8818332311448775,0.02732974840885798
0.58,1.3,0.65,0.86,0.48,1.3,2.0,-0.5253737406701107,1.0671561899566187,-0.04817965678104863,0.13284240151458737,0.6530759326061497,0.21408166587926283
1.33,3.31,1.46,1.6,1.6,2.8,2.0,-7.206584789292575,-3.9871987190951894,-6.9154384381486524,0.03656210909314268,0.9145192374705042,0.048918653436352995
0.38,1.38,0.48,0.96,0.56,0.88,3.0,0.24169708636048304,1.3428369857051372,1.3475598684725947,0.14225918788001268,0.42785765561736866,0.42988315650261866
0.67,1.53,0.88,0.72,0.55,1.43,2.0,-1.6588057816901327,1.05286281557175,-0.8339899287443577,0.05453801300433662,0.8210356589933443,0.12442632800231904
2.11,0.49,3.05,0.27,0.39,0.52,3.0,0.25918616382287585,1.529054008206709,4.530228668347393,0.013130835172392575,0.04675078928184652,0.9401183755457608
0.72,1.25,0.86,0.55,1.1,1.56,2.0,-0.905170146080176,2.2763805640230363,-3.081052682224124,0.03968635089835963,0.9558089333794009,0.004504715722239347
0.38,1.58,0.52,1.13,0.52,1.43,2.0,-0.39206144183523683,0.399036555907369,-0.692231274192721,0.2533884692503332,0.55892861315755,0.18768291759211667
1.11,2.43,1.23,1.73,1.62,1.52,3.0,-5.212957592523094,-3.8771166609676353,-4.039103618697549,0.12441483194782059,0.4731735964253731,0.4024115716268063
1.05,2.53,1.46,0.88,2.08,2.86,2.0,-5.2542050580738415,-1.23304392719674,-7.763920972082838,0.01759104345884715,0.9809789572277686,0.0014299993133841137
0.89,1.15,0.94,0.73,0.52,1.1,2.0,-1.0855667490105445,0.8139857514976234,0.5224996188592256,0.07888892736794535,0.5272070633577659,0.3939040092742888
0.48,1.02,0.57,0.47,0.4,0.56,2.0,1.0675380997900001,4.012027290559083,4.157018761488165,0.023828460942694345,0.45276349132096466,0.523408047736341
0.3,1.03,0.38,0.34,0.52,0.56,2.0,2.1377840320012185,6.306810285589752,3.5116846226373286,0.014367156110397383,0.9288720768175954,0.056760767072007154
0.5,1.67,0.54,1.46,0.95,1.82,1.0,-1.322420861630717,-0.8845677984219702,-3.407996422706747,0.3740257343188468,0.5795069562528038,0.046467309428349486
0.62,1.14,0.71,0.68,0.52,0.91,2.0,-0.09004469716861907,1.874469890439456,1.384355748563159,0.0800008579877303,0.5705221231461232,0.3494770188661465
0.25,0.82,0.29,0.38,0.2,0.91,3.0,3.5663744181912893,6.494671494976337,3.5621667587119674,0.04832886727211559,0.9035451896549186,0.04812594307296574
0.44,1.59,0.64,0.55,1.23,1.2,2.0,-0.7750842264034601,3.057229858814036,-2.1673581490384426,0.02108914293659739,0.9736700032180152,0.005240853845387339
1.48,1.82,1.98,0.81,1.35,1.68,2.0,-4.633900471315077,-1.7255502837834735,-3.9977574908174183,0.047134863788122594,0.8638188846231468,0.08904625158873056
0.26,1.31,0.31,0.62,0.53,0.7,2.0,1.3470052206455592,4.317314692711531,2.5018241353607253,0.04224506955175496,0.8236923693711653,0.1340625610770798
0.26,1.13,0.32,0.55,0.53,0.91,1.0,2.029882895674314,4.75641628357644,1.3363547245238354,0.05959605053095029,0.910617274808443,0.029786674660606652
0.81,1.77,1.12,0.78,1.1,1.28,2.0,-2.846760115918753,0.042614281313928526,-2.157382166227431,0.04767686788776988,0.8573281300811486,0.09499500203108145
0.0,0.65,0.0,0.36,0.48,0.32,2.0,8.346165641241042,10.790399226477119,5.971684364848631,0.07927210104517769,0.9133506191906217,0.007377279764200626
2.09,0.52,2.09,0.19,0.84,0.4,2.0,0.03847437322977054,3.8376671485228577,3.651362113953989,0.012086334531014604,0.5398375236023002,0.44807614186668526
0.65,1.9,0.74,1.01,0.8,1.6,2.0,-2.6026896854443837,0.0012600848131191222,-2.337059708337373,0.06320603418214593,0.8543573461805113,0.08243661963734264
0.0,0.7,0.0,0.54,0.32,0.65,2.0,8.023473035553186,9.139190792124234,4.040912065373073,0.24567636259584805,0.7497447588984611,0.004578878505690772
1.73,0.43,2.25,0.2,0.26,0.4,3.0,1.3614434616198587,3.4566180371614768,6.530689645395671,0.005408061506378578,0.04395055655588024,0.9506413819377412
0.0,1.24,0.0,0.69,0.6,0.9,2.0,5.444407209168037,8.086366946587486,1.0700248318161973,0.06643066661494282,0.9327325780649726,0.0008367553200847211
1.58,2.17,2.25,0.98,0.84,1.6,2.0,-5.655280537712059,-2.9480511901488446,-2.4675150441565896,0.024862072904619587,0.37262509736755023,0.6025128297278303
0.0,0.61,0.0,0.28,0.12,0.4,2.0,8.620206823716018,11.745675410290666,8.008119100689052,0.04113063126876149,0.9365676130106501,0.02230175572058835
0.94,1.97,1.37,0.6,1.04,2.0,2.0,-3.7554051758462323,0.6275875173217271,-4.102771510866099,0.012227350193899998,0.979133458956496,0.008639190849604102
2.21,2.48,2.37,1.34,1.08,1.44,2.0,-7.2506895682687365,-4.535870019859205,-2.6554553975604094,0.0086871008146655,0.13119159459275712,0.8601213045925773
0.77,2.22,1.05,1.03,1.88,2.2,2.0,-3.790049726390571,-1.0303739907467229,-6.213836148794853,0.059230105719622374,0.9355229622386704,0.00524693204170718
1.01,2.15,1.18,0.71,1.17,1.12,2.0,-4.367731127054373,0.3130249227836859,-1.7113049951373265,0.00812368339389702,0.8761521132245274,0.11572420338157567
0.91,1.51,0.99,1.11,1.1,1.3,3.0,-2.4110218875413625,-1.2116348867664066,-2.2293258534879294,0.18124702549013885,0.6013925503430203,0.21736042416684084
1.23,2.0,1.72,0.71,1.25,2.1,2.0,-4.565223550347874,-0.7429043466878487,-4.842600579172366,0.02106688376890457,0.9629692902073105,0.015963826023784943
2.47,4.66,2.81,3.48,1.45,3.12,3.0,-10.63295603793803,-9.581273245613248,-7.16167159057505,0.027746554487747342,0.07942351334066591,0.8928299321715867
0.46,1.84,0.58,1.45,0.6,0.88,3.0,-1.5739843796173583,-1.0342872122198223,1.1710383684037946,0.05470323275704481,0.09384269986228479,0.8514540673806703
0.4,1.31,0.45,0.6,0.48,1.1,2.0,0.3614930197294506,3.5768857219605232,0.7225737423552424,0.036565808461503084,0.9109666704953193,0.05246752104317762
2.17,1.75,2.25,1.17,0.88,1.7,3.0,-5.535267689931102,-3.7583304868207024,-2.878325202558037,0.04724922785104861,0.27932431194138285,0.6734264602075686
0.39,1.6,0.48,1.34,0.24,1.5,2.0,-0.513091591678458,-0.1890340416145304,0.8864108378871118,0.15537819233680525,0.2148456032419989,0.6297762044211959
0.54,0.79,0.56,0.65,0.9,1.2,1.0,1.921530389165016,2.684956694143902,-1.3118213223374553,0.3139677691078394,0.673654009080538,0.012378221811622516
0.72,1.14,0.86,0.55,0.7,1.1,2.0,-0.4802040819132125,2.2763805640230363,-0.24217713002714436,0.05551017191069946,0.8740616645446446,0.07042816354465596
1.66,1.68,2.37,0.72,1.56,1.84,2.0,-4.57900824867015,-1.7203997583004662,-4.83389267248154,0.05205011880721568,0.9076107234315447,0.040339157761239613
0.7,0.92,0.98,0.37,0.7,0.9,2.0,0.570417517461731,3.544229797981779,0.6694306539426296,0.04614578649936496,0.9029055364781206,0.050948677022514585
0.94,2.55,1.18,0.95,1.04,1.6,2.0,-4.990460339450498,-0.9845310546417377,-3.0462260425300647,0.01589544143647271,0.8730227812146036,0.1110817773489237
0.75,1.14,0.86,0.71,0.6,1.43,2.0,-0.5880001095914026,1.176071140139029,-1.0563138452055232,0.13400861900188527,0.7820943367678219,0.08389704423029269
1.1,2.4,1.18,0.93,1.4,1.8,2.0,-5.12841832975264,-0.8883742450022997,-4.425664755186467,0.013806392414989209,0.9583142852820874,0.027879322302923306
0.26,0.82,0.53,0.6,0.32,0.56,3.0,3.4818617872912,3.169481098483338,4.6800789229224975,0.19818047327881608,0.14500923179506683,0.6568102949261171
0.9,1.59,0.95,1.08,1.1,1.12,3.0,-2.623642644674911,-0.9739426848961638,-1.5412189641076912,0.10920317478723461,0.5684481452842586,0.32234867992850674
1.06,2.0,1.16,1.16,1.3,1.95,2.0,-4.154946739001707,-1.8488937677070933,-4.598615675615223,0.08564271185976653,0.8594022593496645,0.054955028790569
0.44,1.95,0.57,1.14,0.72,1.4,2.0,-1.7406405474801327,0.1258758017066488,-1.4319727243693072,0.11328437408889906,0.732466489307915,0.1542491366031858
0.0,1.1,0.0,0.69,1.5,0.8,2.0,5.996147495012363,8.086366946587486,-0.8832083094480754,0.11003862075818631,0.8898481707842435,0.00011320845757015057
1.71,0.56,2.74,0.35,0.16,0.4,3.0,0.29759668397512584,0.8611263245695144,7.506956846699554,0.0007381251663251579,0.001296784545425181,0.9979650902882496
1.37,1.77,1.49,0.83,1.43,2.73,2.0,-4.285479356704412,-1.0283485845222433,-6.4771867644887635,0.036918585759781984,0.9589566548205329,0.004124759419685182
1.14,2.78,1.32,1.22,0.9,1.2,3.0,-5.934285609590109,-2.4401292978309064,-1.3118213223374553,0.007370991927556629,0.24267148104505948,0.7499575270273838
0.0,0.83,0.0,0.36,0.44,0.8,2.0,7.2706087431563144,10.790399226477119,2.375360996560582,0.028748161707201625,0.9710367429559669,0.00021509533683155082
1.1,3.26,1.65,1.06,1.2,3.38,2.0,-6.606669540257428,-2.420947389397635,-7.022254262334387,0.014836594287539934,0.975371931841037,0.009791473871423179
0.68,1.4,0.78,0.59,0.65,0.8,3.0,-1.2819414626453234,2.238818521483815,1.389848795644474,0.020293872534769376,0.6861381409046491,0.29356798656058153
1.1,1.81,1.22,0.87,0.92,1.7,2.0,-3.782480880674557,-0.6805991723712959,-2.9983412063991346,0.03932319706315608,0.8745384916560522,0.08613831128079162
0.79,2.27,1.12,1.08,0.72,1.5,3.0,-3.9648483269673447,-1.4241247686233636,-1.754665330057163,0.04384766127583809,0.5563763429569507,0.39977599576721135
2.21,2.75,2.37,1.15,1.1,2.1,3.0,-7.748337545003903,-3.8283722084907064,-4.4892514722032155,0.012915818581081368,0.6509404369029834,0.33614374451593515
2.03,1.97,2.81,1.22,1.17,1.4,2.0,-5.9061089755503895,-4.592617926541601,-2.744376241952322,0.03529751328397365,0.13127620848770585,0.8334262782283205
0.87,2.05,1.09,1.7,1.36,1.36,2.0,-3.7359615882437316,-3.4607932458809096,-3.0274914857619617,0.23001015332978283,0.30286640334437487,0.46712344332584227
0.19,0.51,0.25,0.3,0.24,0.4,2.0,6.185104677078752,7.730920032866808,6.702164886915517,0.13570572907112421,0.6367035358386313,0.22759073509024455
1.32,2.28,1.49,1.33,1.45,2.86,2.0,-5.387473053256425,-3.179574270055501,-6.740711134473311,0.09657184826897519,0.8784737758772098,0.02495437585381496
0.44,2.05,0.64,0.55,0.95,1.95,2.0,-1.9787807924264063,3.057229858814036,-3.7355694582598797,0.006450464052137077,0.9924361971701676,0.0011133387776952506
0.5,1.96,0.64,1.45,0.8,1.4,1.0,-2.0810530427094767,-1.2879593763040118,-1.7112439935673434,0.21469908288159067,0.4745329701663352,0.31076794695207405
0.89,2.71,1.06,1.7,0.8,1.28,3.0,-5.135771409167768,-3.3841933398654156,-1.294335948872088,0.018742035030475272,0.1080232987572413,0.8732346662122834
0.89,1.53,0.94,0.75,0.71,0.88,2.0,-2.412749066532851,0.6949325080290307,0.7331766305345554,0.021454484045912253,0.47991799450172157,0.49862752145236633
1.01,2.76,1.12,1.8,1.45,1.84,2.0,-5.567188170131535,-3.80582200709747,-4.6282046581696505,0.10663522652882042,0.6206579192079825,0.272706854263197
0.0,1.67,0.0,0.8,0.9,1.12,2.0,4.052857546053447,7.434557857271268,-0.9942542937258267,0.03286535163212218,0.966923394114546,0.00021125425333184494
0.34,1.31,0.48,0.53,0.5,1.17,2.0,0.744993134259105,3.94435882430781,0.33739236894547253,0.03819386072874242,0.936397886754855,0.025408252516402545
0.36,1.37,0.46,0.63,0.91,1.3,2.0,0.403274364543764,3.313009209957327,-1.7122121756655693,0.05135445729078549,0.9424534990042638,0.006192043704950793
0.0,0.92,0.0,0.66,0.36,0.64,2.0,6.808742142501238,8.279939507490939,3.8351118324165974,0.1849945967980015,0.8055489602025494,0.009456442999449016
0.78,1.43,0.88,0.97,0.97,1.4,1.0,-1.742838562492066,-0.27768512041651594,-2.2303014859622667,0.1682824597034039,0.7283613736575745,0.10335616663902164
0.34,0.6,0.52,0.34,0.16,0.4,2.0,4.246316375903152,5.53901016317815,7.506956846699554,0.032563942717732684,0.11861695215843353,0.8488191051238337
0.45,2.36,0.52,1.39,0.65,1.44,2.0,-2.707295747454496,-0.5597731969578394,-1.2958658647723462,0.07317733999342357,0.6266626519095536,0.3001600080970228
0.0,0.75,0.0,0.57,0.4,1.0,2.0,7.720349926471012,8.910143111967763,1.602890642658211,0.233176028336502,0.7663100403372943,0.000513931326203781
1.19,1.76,1.65,1.17,0.7,1.04,3.0,-3.866809093746292,-2.8739318661587676,0.0142893419106086,0.019165744247782873,0.051728131305430726,0.9291061244467864
1.62,1.95,1.94,0.91,1.04,1.4,3.0,-5.21617183822767,-2.1886010778342153,-2.4204103277600346,0.026300487515139963,0.5430265621292969,0.4306729503555632
0.35,1.06,0.49,0.37,0.58,1.04,2.0,1.6534230630619482,5.35801114763728,0.5018461304039333,0.02383821808175852,0.9686256189536532,0.007536162964588257
2.13,3.51,2.45,1.28,2.08,2.5,2.0,-8.82454361814003,-4.418697573356571,-7.1155318555401745,0.01130557594892428,0.9262480724702673,0.062446351580808475
0.6,1.85,0.6,0.71,0.76,1.28,2.0,-2.2691220310620803,2.1236299883944607,-1.1579488266418159,0.01177848407052997,0.9524394188175986,0.03578209711187155
0.86,1.57,0.98,1.05,0.52,1.43,3.0,-2.4416521485825537,-0.9296928352841793,-0.692231274192721,0.08859844526299705,0.40184788558137696,0.5095536691556259
1.05,2.53,1.18,0.98,1.28,2.2,2.0,-5.2542050580738415,-1.1253854394752194,-5.1307961121828605,0.015567613990869998,0.9668200128404103,0.017612373168719605
1.07,0.85,1.55,0.34,0.71,0.64,3.0,-0.21454477449124176,2.6025768966116827,2.137688557866566,0.0354137187781582,0.5924230269658891,0.3721632542559526
0.38,1.9,0.57,1.16,0.84,1.43,2.0,-1.263828377559125,0.04587409497444295,-1.940712465867458,0.19181821590217418,0.7107001450265258,0.09748163907130007
0.48,1.81,0.54,1.15,1.17,1.5,2.0,-1.6013346839676763,0.2231435513142097,-3.0670688476401775,0.1345810274288447,0.8343430822286673,0.031075890342488015
0.0,1.05,0.0,0.59,0.28,0.78,2.0,6.208945567106342,8.763073685936297,3.5419189363345414,0.07178987577843592,0.9232237111424381,0.004986413079126174
0.86,1.28,0.98,0.8,0.84,1.1,2.0,-1.4879515122848013,0.2959194548807463,-0.7259815728155113,0.10994631746803991,0.6544945058019973,0.23555917672996285
0.94,1.7,1.12,0.74,1.49,1.7,2.0,-3.056595463970439,0.275214359488393,-4.330135373207016,0.03416608587888603,0.9562729019044501,0.009561012216663882
0.31,0.97,0.45,0.53,0.4,0.64,2.0,2.3365011154822763,4.1036883002496545,3.584967005599444,0.09671782797318164,0.566221267602379,0.33706090442443937
0.29,0.54,0.44,0.3,0.35,0.4,2.0,5.056261132717433,6.430012077642226,5.861258991453042,0.1391433781138824,0.5496357816316279,0.31122084025448987
1.1,1.73,1.18,0.59,0.88,1.6,2.0,-3.568544504648512,1.114738173159583,-2.5925331333582937,0.008946282017371644,0.967311628508771,0.02374208947385727
1.45,1.22,1.62,0.67,0.9,1.43,2.0,-2.7029234757848637,-0.32014905180404796,-2.1263386770217205,0.07344909829148417,0.795815241337861,0.13073566037065484
2.45,2.57,2.81,1.09,1.85,4.16,2.0,-7.718672439571796,-4.074225779167395,-9.249833919133362,0.02533064108043003,0.9691907386519989,0.005478620267571055
0.0,1.67,0.0,0.89,0.65,0.9,2.0,4.052857546053447,6.958006958249644,0.8630462173553427,0.05178891189675902,0.9460784393748961,0.0021326487283447625
0.82,1.17,0.84,0.59,0.48,0.72,2.0,-0.9449396755353462,2.0409446181084228,2.6264362199442077,0.017740089640721515,0.3513248603672758,0.6309350499920027
1.7,1.17,1.76,0.59,0.44,0.72,3.0,-2.958444497058857,-0.006411056221169664,2.8408131118906423,0.002855516978371897,0.054668427324438836,0.9424760556971892
0.6,0.85,0.74,0.34,0.78,0.9,2.0,1.3264913037539503,4.627962921783484,0.38350011452965466,0.03503605171752439,0.9513187676618639,0.013645180620611826
0.63,1.06,0.91,0.34,0.45,1.04,3.0,0.20203220892773377,4.075051767789646,1.1383696902348404,0.01936558636966671,0.9312401116168535,0.04939430201347979
1.12,3.17,1.55,1.43,2.08,2.73,2.0,-6.520502500781307,-3.6286645407591887,-7.539358188678724,0.05157984206456202,0.9297994321369479,0.01862072579849015
0.63,1.03,0.71,0.52,0.65,0.56,3.0,0.33304407089785426,3.022342098661957,2.940623437163672,0.034144247066532504,0.502649012807378,0.4632067401260896
0.12,2.1,0.19,0.69,1.36,2.21,2.0,0.600096396067975,4.892234735610201,-5.321546929829246,0.013490662643725665,0.9864731717073635,3.616564891092162e-05
0.98,2.03,1.12,0.95,0.92,2.86,2.0,-4.0114930220150535,-0.8405033970826562,-5.485354223568384,0.0399040771321501,0.9509563166524355,0.00913960621541442
1.28,2.92,1.56,0.71,1.3,1.76,2.0,-6.492534654441232,-0.46684765052709265,-4.112299148489189,0.002348888040999265,0.9722656271088992,0.025385484850101545
0.74,1.3,0.81,0.92,0.7,1.56,1.0,-1.1593010216717317,0.18391890193282523,-1.8646573578996302,0.18778309864670317,0.7194647190636675,0.09275218228962927
0.54,0.92,0.68,0.48,0.5,0.8,2.0,1.2398481714043599,3.4690199551038594,2.0592794495871036,0.07960911358813413,0.7397411755963477,0.18064971081551817
0.38,0.81,0.68,0.63,0.32,0.4,3.0,2.673460922596808,2.318937802094,6.068237605913895,0.03173645639671783,0.022263374822816862,0.9460001687804653
2.21,2.2,2.25,1.62,0.84,1.44,3.0,-6.676288188276628,-5.274867438595011,-1.9732858709734264,0.008670114520529867,0.035209035824210914,0.9561208496552593
0.92,0.59,1.33,0.3,0.2,0.32,3.0,1.795910525065621,3.5084303265553265,7.949421251501422,0.0020968372793496092,0.011622582275264567,0.9862805804453858
2.0,2.05,2.18,0.55,1.1,1.8,2.0,-6.0531512448859885,-0.31861174843677764,-3.7562341012438383,0.003121937061870502,0.9658351416057017,0.031042921332427795
0.13,0.63,0.15,0.42,0.31,0.65,2.0,5.982581634375325,7.428515420392991,4.1132047201102555,0.18518399524201934,0.7862569801235387,0.028559024634442022
0.0,1.12,0.0,0.54,0.4,1.17,2.0,5.91350098525631,9.139190792124234,0.8843570393273361,0.0382007804332627,0.961549217976536,0.00025000159020127633
0.36,1.4,0.42,0.64,0.7,0.6,2.0,0.30226082795616716,3.4673048661396,2.452805373636292,0.03004868928895049,0.7118470568490328,0.25810425386201674
0.32,1.05,0.48,0.47,0.52,0.8,2.0,1.9036919912383747,4.444776117092723,1.960909981118131,0.06778598777961904,0.8604363372926611,0.0717776749277199
1.84,2.29,2.1,1.29,1.43,1.68,2.0,-6.344530748942807,-4.011890816805813,-4.158870027733001,0.04950094341340846,0.510112689128886,0.44038636745770543
0.43,2.51,0.5,1.5,0.76,1.12,2.0,-2.892116289365102,-0.8175412749307058,-0.5417856245220758,0.05141335342445113,0.4093100541304133,0.5392765924451354
0.94,1.86,1.12,1.11,1.4,1.9,2.0,-3.4823845056719738,-1.5496543742787452,-4.68213122712422,0.12180838111237668,0.8414943460791824,0.03669727280844083
0.0,0.87,0.0,0.36,0.65,0.8,2.0,7.06005131640568,10.790399226477119,1.389848795644474,0.02342081718613239,0.9764984473438182,8.073547004939384e-05
1.13,1.99,1.22,1.02,1.3,2.08,2.0,-4.306862838036576,-1.399538636329855,-4.906041093868628,0.05036005439913946,0.9219790409018098,0.027660904699050786
0.76,1.63,0.99,1.05,0.8,1.4,2.0,-2.2881383733446867,-0.9573428005989513,-1.7112439935673434,0.15233329771187787,0.5764372233890321,0.2712294788990901
0.98,1.74,1.16,0.55,0.76,1.82,2.0,-3.2797109815128564,1.4605794175721112,-2.8091572609947004,0.008542020701855517,0.9777832258812823,0.013674753416862293
0.0,1.67,0.0,0.93,0.4,1.17,2.0,4.052857546053447,6.759961267774415,0.8843570393273361,0.06239129815598976,0.9349841102353248,0.002624591608685418
0.36,0.93,0.42,0.42,0.58,0.64,3.0,2.1817923572892672,5.2314117392533115,2.6625129063555626,0.04215043359705321,0.8896822294060758,0.068167336996871
0.53,0.82,0.6,0.31,0.58,1.04,2.0,1.8030144234849317,5.528015428235115,0.5018461304039333,0.023395376627111185,0.9702360841002948,0.006368539272593946
0.0,0.96,0.0,0.27,1.82,0.56,2.0,6.616410738362258,11.879016645701471,0.12060166168925823,0.005155031273938361,0.9948371859010333,7.782825028466165e-06
1.38,1.98,1.67,1.69,1.04,1.12,1.0,-4.837965731894204,-4.624016739020531,-1.3873390809450394,0.02962199573539382,0.03668860357008909,0.9336894006945171
0.85,2.58,1.05,1.16,1.04,1.36,2.0,-4.775204089451176,-1.5748444319424098,-2.2852669658204388,0.02659442000450573,0.6526631048144108,0.32074247518108345
0.0,1.11,0.0,0.39,0.32,0.75,2.0,5.954653480938887,10.474504718369461,3.4150963506030436,0.010764165477393001,0.9883865274956127,0.0008493070269943658
1.31,1.14,1.46,0.55,1.3,2.2,2.0,-2.1063260112549584,0.8198571166779338,-5.1739623245391595,0.050754164298442844,0.9468841931900386,0.002361642511518414
0.77,1.88,1.03,1.05,0.65,1.43,2.0,-2.997698021531696,-1.065462610048542,-1.2632924596663777,0.07368932118565934,0.5088194835650636,0.4174911952492772
0.22,1.0,0.35,0.56,0.24,0.8,1.0,2.9417519505434697,4.473100308461644,3.763231562404921,0.12661000831411326,0.5854963324861368,0.2878936591997499
1.0,1.43,1.23,0.98,0.84,1.0,3.0,-2.4122692164346953,-1.2403420323816294,-0.2909246878673621,0.07955098577448068,0.25680712856639154,0.6636418856591279
0.81,1.86,0.92,1.19,1.43,2.73,1.0,-3.081790327798406,-1.3326189737564431,-6.4771867644887635,0.1474194943621206,0.8476379339064188,0.00494257173146071
1.08,1.51,1.32,1.12,0.88,1.36,3.0,-2.877714210414579,-2.0462249085653355,-1.8315740566486676,0.16277686887480208,0.3738556133245199,0.46336751780067803
2.22,1.11,2.89,0.41,0.4,0.48,3.0,-3.4778033550779055,0.080902604111043,4.803077418888197,0.0002510173998785703,0.008815159758438254,0.9909338228416832
0.61,0.93,0.65,0.91,0.44,1.17,2.0,0.879676915632606,0.8132945630895022,0.6534739159189513,0.3658542141554653,0.34235649579693933,0.2917892900475954
0.48,2.33,0.53,1.8,0.92,2.21,2.0,-2.8052747604372694,-1.8231630520722981,-4.24564550455705,0.25595552995968457,0.6834239788620099,0.06062049117830555
1.86,1.63,1.89,1.17,0.76,1.04,3.0,-4.759440462275716,-3.259488418561703,-0.20267264282827002,0.009924917043999858,0.044478259176842366,0.9455968237791578
