TRAIN_COST,TRAIN_TT,SM_COST,SM_TT,CAR_COST,CAR_TT,CHOICE,v_1,v_2,v_3,p_1,p_2,p_3
0.38,1.5,0.43,0.88,0.91,1.1,2.0,-5.26,-3.5,-5.12,0.12558536605553003,0.7299570778509,0.14445755609356994
1.1,1.85,1.22,0.89,1.43,2.34,2.0,-7.750000000000001,-5.109999999999999,-9.879999999999999,0.06608493900483618,0.9260617056794275,0.0078533553157363
0.85,1.73,1.05,0.95,0.52,1.43,1.0,-6.89,-4.949999999999999,-5.33,0.07863136006096982,0.5471760531468028,0.3741925867922272
0.83,1.58,1.08,0.54,1.04,1.4,2.0,-6.4,-3.7800000000000002,-6.279999999999999,0.06303890209387521,0.86588493426826,0.07107616363786488
0.16,0.51,0.2,0.32,0.3,0.52,3.0,-1.85,-1.3599999999999999,-2.16,0.2971094363017711,0.4849765519771806,0.21791401172104838
2.26,1.07,3.62,0.91,0.36,0.72,3.0,-7.7299999999999995,-9.97,-2.88,0.0077611521958257735,0.0008262406550273649,0.9914126071491469
1.08,1.75,1.12,1.12,1.62,2.47,2.0,-7.41,-5.6000000000000005,-10.65,0.13986774304464233,0.854654491339025,0.00547776561633245
0.23,1.37,0.27,0.99,0.24,1.43,1.0,-4.57,-3.51,-4.77,0.21253525529533068,0.613455595081102,0.17400914962356737
0.78,1.5,0.99,0.95,0.7,1.1,3.0,-6.0600000000000005,-4.83,-4.7,0.12022954940093593,0.41133288554528064,0.4684375650537836
0.66,2.47,0.74,1.28,1.88,1.92,2.0,-8.73,-5.32,-9.52,0.03152675659367266,0.9541649890141553,0.01430825439217204
0.6,1.61,0.65,1.52,1.04,0.8,3.0,-6.03,-5.86,-4.48,0.14499530506404065,0.17186363851108374,0.6831410564248757
0.98,2.33,1.33,1.49,2.01,2.0,2.0,-8.95,-7.13,-10.02,0.13306955457110212,0.8212864548018965,0.0456439906270014
0.94,3.28,1.27,1.65,1.2,2.47,2.0,-11.719999999999999,-7.489999999999999,-9.81,0.013076968780622955,0.898613099828209,0.08830993139116806
0.61,1.27,0.84,0.69,0.4,0.9,1.0,-5.03,-3.75,-3.5,0.10852087991173856,0.39031050774429243,0.501168612343969
0.54,1.06,0.65,0.37,0.65,0.8,3.0,-4.26,-2.41,-3.7,0.1097635558525974,0.6980764053815451,0.19216003876585735
0.91,1.44,1.03,0.89,0.64,1.56,2.0,-6.140000000000001,-4.73,-5.96,0.15890235926989194,0.6508569771711735,0.19024066355893465
0.62,1.81,0.72,1.42,0.84,1.5,3.0,-6.67,-5.699999999999999,-6.18,0.18974393504402742,0.5005339621454467,0.3097221028105259
0.72,1.46,0.83,0.49,0.91,1.1,2.0,-5.82,-3.13,-5.12,0.05635254132024901,0.8301673760232576,0.11348008265649337
0.97,1.11,1.09,0.48,0.8,2.34,2.0,-5.27,-3.62,-8.62,0.16020341524185178,0.8341759514096385,0.005620633348509843
0.38,1.03,0.48,0.38,0.32,0.56,2.0,-3.8499999999999996,-2.1,-2.3200000000000003,0.08792925248827654,0.5059979116682196,0.40607283584350384
1.18,3.14,1.32,2.34,0.76,1.82,1.0,-11.78,-9.66,-6.98,0.0076428318201424185,0.06367348268888082,0.9286836854909768
0.0,0.82,0.0,0.38,0.4,0.75,2.0,-2.46,-1.1400000000000001,-3.05,0.18875942665489823,0.7066060728994498,0.10463450044565208
0.9,2.49,1.05,1.67,1.1,2.21,2.0,-9.270000000000001,-7.109999999999999,-8.83,0.08909602822927934,0.7725639255984287,0.13834004617229198
0.31,0.85,0.46,0.34,0.65,0.72,2.0,-3.17,-1.94,-3.46,0.19344256388536782,0.6618114131402224,0.14474602297440983
0.98,2.92,1.22,0.92,1.0,1.76,2.0,-10.719999999999999,-5.2,-7.28,0.0035483390809496053,0.8857897584344976,0.11066190248455285
1.81,1.89,2.18,0.88,1.43,1.8,2.0,-9.29,-7.0,-8.26,0.07312077675611947,0.7220631136656558,0.2048161095782247
0.5,1.04,0.7,0.82,0.32,0.5,3.0,-4.12,-3.86,-2.14,0.10482539521750157,0.13595120890420814,0.7592233958782902
0.76,1.88,0.94,0.95,1.17,1.95,2.0,-7.16,-4.7299999999999995,-8.19,0.07864176832696915,0.8932825729888365,0.028075658684194316
3.29,3.94,3.3,3.48,1.16,1.92,3.0,-18.4,-17.04,-8.08,3.296179480589324e-05,0.00012842552413786946,0.9998386126810563
0.0,1.17,0.0,0.47,0.3,1.04,1.0,-3.51,-1.41,-3.72,0.10023300004282727,0.818519709196128,0.08124729076104485
1.15,1.95,1.65,0.79,2.01,1.84,3.0,-8.149999999999999,-5.67,-9.54,0.07581305872627868,0.9053037805764149,0.018883160697306403
0.61,1.1,0.71,0.55,0.85,0.88,2.0,-4.5200000000000005,-3.0700000000000003,-4.34,0.15479080933294018,0.6598909460819863,0.18531824458507365
1.63,1.25,1.69,0.44,0.64,0.96,2.0,-7.01,-4.7,-4.16,0.035258187692688805,0.3552059553823205,0.6095358569249907
0.22,1.03,0.34,0.31,0.4,0.91,2.0,-3.53,-1.6099999999999999,-3.5300000000000002,0.11336636528574488,0.7732672694285103,0.11336636528574483
0.96,1.25,1.06,0.6,0.56,1.1,3.0,-5.67,-3.92,-4.42,0.09760910753232893,0.5617016314080712,0.34068926105959985
0.45,2.05,0.65,1.26,0.95,1.7,2.0,-7.05,-5.08,-7.0,0.10843696418928155,0.7775663895797648,0.11399664623095367
1.0,1.56,1.33,0.65,0.8,1.56,2.0,-6.68,-4.61,-6.279999999999999,0.09600017373275162,0.7607843961148767,0.14321543015237165
1.09,1.09,1.3,0.85,0.5,0.91,2.0,-5.450000000000001,-5.15,-3.73,0.1260336766706092,0.17012766850500818,0.7038386548243826
0.84,1.41,0.94,1.01,1.36,1.8,2.0,-5.909999999999999,-4.91,-8.120000000000001,0.2612342156775884,0.7101082214481391,0.028657562874272374
0.0,1.59,0.0,0.86,0.48,0.9,2.0,-4.7700000000000005,-2.58,-3.66,0.07710354958879737,0.6889366474756479,0.23395980293555474
0.86,1.46,0.95,1.03,1.23,1.4,3.0,-6.1,-4.99,-6.659999999999999,0.2171285100169798,0.6588457170413329,0.12402577294168711
0.29,0.61,0.44,0.3,0.39,0.52,3.0,-2.41,-1.7799999999999998,-2.34,0.2531569455569287,0.47533015919193683,0.27151289525113437
1.3,2.01,1.72,0.96,1.3,1.7,3.0,-8.629999999999999,-6.32,-7.699999999999999,0.07348114204231088,0.7402802290696111,0.18623862888807804
0.98,2.65,1.33,1.91,1.62,1.76,2.0,-9.91,-8.39,-8.52,0.10430709826694963,0.47691554272831593,0.41877735900473434
0.49,2.38,0.53,1.74,0.64,1.4,3.0,-8.12,-6.279999999999999,-5.4799999999999995,0.046926894101236565,0.2954769841795821,0.6575961217191814
0.0,0.92,0.0,0.68,0.45,0.64,3.0,-2.7600000000000002,-2.04,-2.82,0.25023786709362383,0.5140969847178322,0.23566514818854398
0.68,1.43,0.83,1.3,0.52,0.9,3.0,-5.65,-5.5600000000000005,-3.74,0.11302930530095756,0.12367375916537277,0.7632969355336696
1.56,1.48,1.76,0.68,0.84,0.8,2.0,-7.56,-5.5600000000000005,-4.08,0.024480536375431804,0.1808880566099779,0.7946314070145902
2.52,2.62,2.74,0.83,1.45,2.2,2.0,-12.9,-7.970000000000001,-9.5,0.005905153350057242,0.8171522408736058,0.17694260577633691
0.9,2.09,1.09,0.98,0.84,1.95,2.0,-8.07,-5.12,-7.529999999999999,0.045825396662074774,0.8755379082034618,0.07863669513446349
2.17,1.75,2.25,1.17,0.88,1.7,3.0,-9.59,-8.01,-6.859999999999999,0.04719687643378544,0.2291387495144617,0.7236643740517529
1.17,1.5,1.42,1.2,0.55,1.17,2.0,-6.84,-6.4399999999999995,-4.609999999999999,0.08480548030821305,0.12651491001912268,0.7886796096726642
2.18,2.26,2.45,1.09,1.3,1.6,3.0,-11.14,-8.170000000000002,-7.4,0.01597701616471504,0.31142271446711467,0.6726002693681704
0.0,1.0,0.0,0.45,0.5,0.9,2.0,-3.0,-1.35,-3.7,0.14917435431183962,0.7767478536343282,0.07407779205383223
0.25,0.78,0.34,0.43,0.52,0.78,1.0,-2.84,-1.9700000000000002,-3.38,0.2519107997243802,0.6012886219821032,0.14680057829351664
0.35,0.75,0.4,0.51,0.35,1.04,2.0,-2.95,-2.33,-3.8200000000000003,0.30507526960935544,0.567112973550664,0.1278117568399806
0.38,1.23,0.5,0.77,0.71,0.88,1.0,-4.45,-3.31,-4.0600000000000005,0.1784519562910226,0.5579779316363522,0.26357011207262515
0.71,1.12,0.9,0.63,0.65,0.9,3.0,-4.78,-3.6900000000000004,-4.0,0.1624498387493574,0.48317034348426446,0.3543798177663782
1.53,1.31,1.76,0.64,1.1,1.2,3.0,-6.99,-5.4399999999999995,-5.8,0.11112899806453229,0.5235809608022285,0.36529004113323915
1.54,2.55,1.72,1.09,1.12,1.76,2.0,-10.73,-6.710000000000001,-7.5200000000000005,0.01227292148954898,0.6836152986933215,0.30411177981712945
0.0,0.86,0.0,0.43,0.25,0.75,2.0,-2.58,-1.29,-2.75,0.18259999624009032,0.6633468114215136,0.15405319233839615
0.9,2.3,1.12,1.17,2.01,2.47,2.0,-8.7,-5.75,-11.43,0.04957569890023782,0.9471910092326876,0.00323329186707448
0.63,1.06,0.76,0.37,0.78,1.1,2.0,-4.44,-2.63,-4.86,0.12874164660458384,0.7866690639161203,0.08458928947929573
2.35,0.49,2.82,0.27,0.39,0.32,3.0,-6.17,-6.449999999999999,-1.74,0.011670354409925211,0.008820264120047607,0.9795093814700272
0.8,1.14,0.91,0.44,1.1,1.2,2.0,-5.02,-3.14,-5.8,0.12481416927739783,0.8179702652297752,0.0572155654928269
0.68,0.96,0.76,0.7,0.4,0.91,1.0,-4.24,-3.6199999999999997,-3.5300000000000002,0.2043769656898333,0.379922072628299,0.41570096168186776
1.08,2.34,1.12,1.9,0.84,1.36,3.0,-9.18,-7.9399999999999995,-5.76,0.028551011754495974,0.09866126065143373,0.8727877275940703
0.59,1.6,0.72,1.12,1.1,1.44,2.0,-5.98,-4.800000000000001,-6.5200000000000005,0.20673448093335325,0.6727913615972911,0.1204741574693555
0.78,1.5,0.78,0.73,0.7,1.1,2.0,-6.0600000000000005,-3.75,-4.7,0.06679750982124212,0.6729464798366341,0.26025601034212376
1.76,2.25,2.45,0.88,1.56,2.21,2.0,-10.27,-7.540000000000001,-9.75,0.05550956073564723,0.8511218232843545,0.09336861597999827
0.7,1.04,0.84,0.51,0.36,0.64,3.0,-4.52,-3.21,-2.6399999999999997,0.08881248193651639,0.32915448586926,0.5820330321942236
0.74,1.25,0.8,0.99,0.36,0.64,3.0,-5.23,-4.57,-2.6399999999999997,0.06148335755183452,0.11895752888458869,0.8195591135635768
0.88,2.05,1.08,0.69,0.88,1.44,2.0,-7.909999999999999,-4.23,-6.08,0.021330930284653063,0.8456944679999274,0.13297460171541944
0.0,0.61,0.0,0.32,0.24,0.5,2.0,-1.83,-0.96,-1.98,0.2354260210330426,0.5619409248058042,0.20263305416115326
1.34,2.45,1.61,1.04,0.96,2.3,2.0,-10.030000000000001,-6.34,-8.82,0.022523368868628043,0.9019448593067272,0.07553177182464467
0.97,1.6,1.05,1.1,0.95,1.95,2.0,-6.74,-5.4,-7.75,0.19292868206190966,0.7368030302274226,0.0702682877106676
2.18,2.01,2.66,0.85,1.69,2.0,2.0,-10.39,-7.87,-9.379999999999999,0.061826868934799585,0.7684212169624965,0.16975191410270385
1.31,2.92,1.78,0.92,1.0,2.86,2.0,-11.379999999999999,-6.32,-10.58,0.006218284523876044,0.9799426687632266,0.013839046712897419
1.0,2.0,0.99,1.12,0.65,1.3,2.0,-8.0,-5.34,-5.2,0.03150505719499756,0.45040540573005805,0.5180895370749444
0.71,1.5,0.78,0.8,0.6,1.1,1.0,-5.92,-3.9600000000000004,-4.5,0.08172306542058387,0.5801787701879167,0.33809816439149926
0.55,1.68,0.66,1.2,0.78,1.1,3.0,-6.140000000000001,-4.92,-4.86,0.1252532078268858,0.4242561291479515,0.4504906630251628
0.19,1.72,0.23,1.33,1.04,1.04,2.0,-5.54,-4.45,-5.2,0.18590050059746982,0.552919039003549,0.26118046039898113
1.22,2.83,1.4,1.09,1.95,2.16,2.0,-10.93,-6.07,-10.38,0.007589703360993301,0.9792554203838467,0.013154876255159936
1.33,1.24,1.42,1.11,0.48,0.72,3.0,-6.38,-6.17,-3.12,0.03535665916484946,0.043618734685043285,0.9210246061501073
1.22,2.57,1.5,0.84,2.21,2.7,2.0,-10.149999999999999,-5.52,-12.520000000000001,0.00965180674414639,0.9894459353515154,0.000902257904338265
0.45,1.95,0.6,1.08,0.84,2.08,2.0,-6.75,-4.44,-7.92,0.08783647830029963,0.8849019825981042,0.027261539101596146
0.46,2.01,0.53,1.17,0.7,1.04,2.0,-6.949999999999999,-4.57,-4.52,0.043170837685657694,0.46645670774807385,0.4903724545662686
2.7,3.12,3.66,1.07,1.36,3.12,2.0,-14.76,-10.530000000000001,-12.08,0.011862068981229927,0.8151285482453582,0.17300938277341202
0.85,1.78,0.98,1.27,1.36,1.95,2.0,-7.04,-5.77,-8.57,0.20931939208732786,0.7453554936648616,0.045325114247810466
1.19,2.38,1.32,1.51,0.96,2.73,2.0,-9.52,-7.17,-10.11,0.08305718887911637,0.8709019451318419,0.046040865989041675
1.89,1.82,2.25,0.81,1.35,2.1,2.0,-9.24,-6.93,-9.0,0.0810000341632115,0.8160287412308012,0.1029712246059874
1.23,2.36,1.44,0.63,1.25,1.68,2.0,-9.54,-4.77,-7.54,0.007917136208486704,0.9335827002041299,0.0585001635873833
0.49,2.37,0.57,0.91,1.23,1.7,2.0,-8.09,-3.87,-7.56,0.014137789264049202,0.961843063782817,0.024019146953133674
2.52,2.36,2.66,0.63,1.2,2.1,2.0,-12.120000000000001,-7.210000000000001,-8.700000000000001,0.005980545425811597,0.8111976794003104,0.18282177517387815
1.48,2.0,1.98,0.81,1.49,1.9,2.0,-8.96,-6.390000000000001,-8.68,0.0649816734484983,0.8490391371562175,0.08597918939528423
0.6,1.79,0.64,1.08,1.04,1.28,2.0,-6.57,-4.5200000000000005,-5.92,0.09360279262565063,0.7270972363901947,0.1792999709841547
0.8,1.09,1.06,0.65,0.48,0.8,3.0,-4.870000000000001,-4.07,-3.3600000000000003,0.12899444649986394,0.2870824202336793,0.5839231332664567
0.0,1.32,0.0,0.93,0.5,0.72,2.0,-3.96,-2.79,-3.16,0.15509806806047266,0.49972483354083513,0.34517709839869226
2.74,3.94,3.1,3.51,1.45,2.4,3.0,-17.3,-16.73,-10.1,0.0007450459854100572,0.001317440267803584,0.9979375137467863
0.0,0.84,0.0,0.66,0.58,0.64,3.0,-2.52,-1.98,-3.08,0.3042087962887766,0.5220243819685364,0.1737668217426869
0.43,0.93,0.57,0.42,0.58,0.8,2.0,-3.65,-2.4,-3.5600000000000005,0.17906650777767505,0.6250035243390941,0.19592996788323094
0.8,1.3,0.9,0.67,0.48,1.0,2.0,-5.5,-3.8100000000000005,-3.96,0.09021955941589543,0.48894316147988354,0.4208372791042211
0.86,2.83,0.97,0.84,1.36,2.56,2.0,-10.21,-4.46,-10.4,0.0031643805235812062,0.9942188060991708,0.002616813377247959
0.16,1.1,0.21,0.67,0.2,1.17,3.0,-3.62,-2.43,-3.9099999999999997,0.19859613287505412,0.6528016162325511,0.14860225089239482
0.35,1.06,0.42,0.41,0.36,0.8,2.0,-3.88,-2.07,-3.12,0.10812302730064836,0.6606800745342469,0.23119689816510464
1.11,2.54,1.32,1.54,1.49,2.6,3.0,-9.84,-7.26,-10.780000000000001,0.0685505923485197,0.9046716381498335,0.026777769501646613
1.01,2.31,1.05,1.2,1.2,1.7,3.0,-8.95,-5.699999999999999,-7.5,0.0322025365061436,0.830514362689262,0.1372831008045944
0.56,2.36,0.66,0.81,0.88,1.68,2.0,-8.2,-3.75,-6.8,0.011027529304350758,0.9442536342262674,0.044718836469381844
1.3,1.51,1.32,1.09,1.43,2.21,2.0,-7.130000000000001,-5.91,-9.49,0.22313419862590872,0.755797420537105,0.021068380836986374
0.68,1.14,0.76,0.55,0.8,1.43,2.0,-4.78,-3.17,-5.890000000000001,0.15791875240514394,0.7900377076179268,0.05204353997692924
0.68,1.3,0.78,0.5,0.7,0.96,2.0,-5.260000000000001,-3.06,-4.279999999999999,0.07880549939295928,0.7112206958511053,0.2099738047559355
1.36,1.89,1.67,1.1,0.97,1.56,1.0,-8.39,-6.640000000000001,-6.619999999999999,0.07920505976486349,0.45579364887607726,0.46500129135905927
1.66,2.28,2.37,0.79,1.1,2.73,2.0,-10.16,-7.11,-10.39,0.043649293938049324,0.9216698753026255,0.03468083075932526
0.36,1.41,0.45,0.68,0.64,1.04,2.0,-4.949999999999999,-2.94,-4.4,0.09807219135310713,0.7319438870152515,0.1699839216316414
1.06,1.64,1.4,0.64,1.23,1.8,2.0,-7.04,-4.72,-7.86,0.08608736898523663,0.8759970286605272,0.0379156023542362
0.68,1.17,0.81,0.59,0.48,1.17,2.0,-4.87,-3.39,-4.47,0.1452481266643425,0.6380671306916639,0.21668474264399376
0.29,0.98,0.38,0.85,0.32,1.0,1.0,-3.52,-3.3099999999999996,-3.64,0.3204513496580393,0.39533379935665003,0.28421485098531074
1.48,1.82,1.56,0.63,1.75,2.73,2.0,-8.42,-5.01,-11.69,0.031945564057091855,0.9668402991921969,0.0012141367507111718
2.37,2.45,3.22,1.46,1.44,2.0,3.0,-12.09,-10.82,-8.879999999999999,0.03408323402654872,0.12136537121679881,0.8445513947566525
0.0,0.91,0.0,0.19,1.2,0.72,2.0,-2.73,-0.5700000000000001,-4.5600000000000005,0.10171334888956092,0.8819704499247037,0.016316201185735367
1.28,2.16,1.77,0.87,1.55,2.3,2.0,-9.040000000000001,-6.15,-10.0,0.05160970012796927,0.9286293128457226,0.019760987026308283
1.26,2.17,1.55,1.02,1.08,2.1,2.0,-9.03,-6.16,-8.46,0.0490069110863182,0.8643357827472028,0.08665730616647899
0.71,1.16,0.78,0.83,0.75,1.56,1.0,-4.8999999999999995,-4.05,-6.18,0.2764199299550089,0.6467250189288394,0.07685505111615168
0.0,1.21,0.0,0.63,0.48,1.0,3.0,-3.63,-1.8900000000000001,-3.96,0.13483872397678603,0.7682225171706258,0.09693875885258799
1.7,2.2,1.89,1.9,0.85,1.04,3.0,-10.0,-9.479999999999999,-4.82,0.005544317881042052,0.009325695974632684,0.9851299861443253
0.0,1.1,0.0,0.62,1.95,1.3,2.0,-3.3000000000000003,-1.8599999999999999,-7.800000000000001,0.19113862914246676,0.8067380124880653,0.0021233583694680426
0.67,2.08,0.88,1.08,1.36,1.8,2.0,-7.58,-5.0,-8.120000000000001,0.06765951862701036,0.892912015136634,0.03942846623635565
1.63,2.01,1.81,1.45,1.24,2.47,2.0,-9.29,-7.97,-9.89,0.1889561547037918,0.7073425088831844,0.1037013364130238
1.0,2.54,1.39,1.03,1.3,2.34,2.0,-9.620000000000001,-5.869999999999999,-9.62,0.02246126902303471,0.9550774619539305,0.022461269023034747
0.6,1.19,0.71,0.5,0.4,0.9,2.0,-4.77,-2.92,-3.5,0.09156945581924829,0.5823652127932809,0.32606533138747074
0.62,1.15,0.76,0.8,0.71,1.04,3.0,-4.6899999999999995,-3.9200000000000004,-4.54,0.231395752755682,0.49976073807087934,0.2688435091734387
0.0,1.09,0.0,0.58,0.65,0.8,2.0,-3.2700000000000005,-1.7399999999999998,-3.7,0.15952306643477268,0.7367057280312558,0.10377120553397148
0.08,2.1,0.11,1.1,1.56,2.86,2.0,-6.460000000000001,-3.5200000000000005,-11.7,0.050197913886722345,0.9495360242770532,0.00026606183622453433
0.36,1.01,0.68,0.9,0.3,0.6,2.0,-3.75,-4.0600000000000005,-2.4,0.17886295964347274,0.1311864933317729,0.6899505470247544
1.28,2.24,1.82,0.8,1.08,1.76,2.0,-9.280000000000001,-6.040000000000001,-7.44,0.03045970393608832,0.7777496048107873,0.19179069125312448
1.1,1.9,1.18,1.68,0.72,1.5,3.0,-7.8999999999999995,-7.4,-5.9399999999999995,0.10258463700078788,0.1691334730702502,0.7282818899289619
1.19,2.1,1.61,0.74,0.72,1.82,3.0,-8.68,-5.4399999999999995,-6.9,0.030803751665584824,0.7865344238035593,0.18266182453085578
0.98,2.22,1.12,0.93,1.5,1.6,2.0,-8.620000000000001,-5.03,-7.800000000000001,0.02531352332382371,0.9172121260820618,0.05747435059411451
1.11,1.7,1.32,0.74,1.36,1.7,2.0,-7.32,-4.859999999999999,-7.82,0.07512390448673355,0.879311144164739,0.04556495134852735
2.18,0.85,2.83,0.34,0.28,0.65,3.0,-6.91,-6.68,-2.5100000000000002,0.011946079885940975,0.01503533626306365,0.9730185838509955
0.62,1.94,0.8,1.09,0.85,1.12,2.0,-7.0600000000000005,-4.870000000000001,-5.0600000000000005,0.057722492514332285,0.5157627721271619,0.42651473535850576
1.16,2.28,1.18,1.7,0.84,1.36,3.0,-9.16,-7.459999999999999,-5.76,0.027443841541472964,0.15022614482492067,0.8223300136336064
1.09,1.7,1.14,0.84,0.8,1.1,2.0,-7.279999999999999,-4.8,-4.9,0.04211205910131304,0.5028712329088677,0.4550167079898193
0.48,1.14,0.62,0.55,0.75,0.88,2.0,-4.38,-2.89,-4.140000000000001,0.14906807108058312,0.6614292702181749,0.18950265870124194
1.02,0.49,1.22,0.3,0.25,0.52,1.0,-3.51,-3.34,-2.06,0.15507676271750395,0.1838132391761146,0.6611099981063815
1.75,5.25,2.21,4.06,2.86,3.3,3.0,-19.25,-16.6,-15.619999999999997,0.0189154432400718,0.2677299146143884,0.7133546421455398
0.9,2.5,1.05,1.69,1.04,2.34,2.0,-9.3,-7.17,-9.1,0.09401792550069585,0.7911483209762568,0.11483375352304741
2.03,2.39,2.45,2.05,0.85,1.2,3.0,-11.23,-11.05,-5.3,0.0026430432784341467,0.003164297304423753,0.9941926594171421
0.81,1.51,1.05,0.77,1.23,1.4,2.0,-6.15,-4.41,-6.659999999999999,0.13702686504821723,0.7806891083118231,0.08228402663995955
1.08,2.49,1.22,1.04,1.36,1.2,2.0,-9.63,-5.5600000000000005,-6.32,0.011501909170461016,0.6735168650300296,0.3149812257995093
0.76,1.77,1.09,0.58,0.76,1.1,2.0,-6.83,-3.92,-4.82,0.037285446610073526,0.684441432902421,0.2782731204875053
0.46,1.84,0.58,1.45,0.6,0.88,3.0,-6.44,-5.51,-3.84,0.05882959504539955,0.14910414855810714,0.7920662563964933
0.16,0.79,0.19,0.48,0.32,0.5,1.0,-2.69,-1.8199999999999998,-2.14,0.19530624900257298,0.46617860550535645,0.3385151454920705
1.09,1.02,1.42,0.87,0.5,0.56,3.0,-5.24,-5.449999999999999,-2.68,0.06781315399750858,0.05496827429993071,0.8772185717025607
1.26,2.92,1.82,0.92,0.88,1.52,3.0,-11.28,-6.4,-6.32,0.003633397993728845,0.478266590075971,0.5181000119303001
2.45,0.64,2.45,0.31,0.7,0.6,3.0,-6.82,-5.83,-3.1999999999999997,0.024373121906520235,0.06559378587359825,0.9100330922198815
0.91,1.79,1.09,0.98,0.4,1.43,2.0,-7.19,-5.12,-5.09,0.058510350932814856,0.4636841817058577,0.4778054673613275
0.3,0.51,0.38,0.32,0.3,0.4,3.0,-2.13,-1.72,-1.8000000000000003,0.2565559069103397,0.3865830034082574,0.3568610896814029
0.74,1.88,0.86,0.79,1.08,2.0,2.0,-7.119999999999999,-4.09,-8.16,0.04535006041736204,0.9386207484010078,0.016029191181630147
0.23,1.58,0.23,0.6,1.23,2.21,2.0,-5.2,-2.26,-9.09,0.0501597798196349,0.9488146861247659,0.001025534055599198
2.12,3.79,2.31,2.5,1.7,3.64,2.0,-15.610000000000001,-12.120000000000001,-14.32,0.02672458114158989,0.8761907197791172,0.0970846990792929
1.22,2.83,1.4,1.09,2.21,2.16,2.0,-10.93,-6.07,-10.9,0.007630404181186667,0.9845068112344117,0.007862784584401669
1.52,1.96,1.69,1.55,0.85,1.2,3.0,-8.92,-8.030000000000001,-5.3,0.024526216364609735,0.05972451670341204,0.9157492669319781
1.3,2.16,1.49,1.08,1.0,2.21,2.0,-9.08,-6.220000000000001,-8.629999999999999,0.049925513325673014,0.8717756957588221,0.07829879091550487
1.01,1.41,1.09,1.04,0.84,1.8,2.0,-6.25,-5.300000000000001,-7.08,0.24864742355698724,0.6429300448552999,0.10842253158771285
0.72,1.06,0.94,0.41,0.4,1.04,2.0,-4.62,-3.11,-3.92,0.13261749061095535,0.6003236786132928,0.2670588307757518
0.88,1.93,1.05,0.5,1.05,1.36,2.0,-7.55,-3.6,-6.18,0.017583741570821213,0.9132180688094744,0.06919818961970432
0.54,1.37,0.57,1.12,0.64,1.3,1.0,-5.19,-4.5,-5.180000000000001,0.24976486509144735,0.4979600911911816,0.25227504371737103
4.2,0.61,4.55,0.3,0.32,0.4,3.0,-10.23,-10.0,-1.8400000000000003,0.00022701082415013183,0.000285715825529455,0.9994872733503205
0.18,0.93,0.2,0.67,0.16,1.17,1.0,-3.15,-2.41,-3.8299999999999996,0.27758096463432735,0.5817918019246907,0.14062723344098205
2.11,1.91,2.25,1.35,1.0,1.7,3.0,-9.95,-8.55,-7.1,0.0447567835224325,0.1814977070562423,0.7737455094213253
1.0,1.69,1.08,0.56,1.4,1.95,2.0,-7.07,-3.8400000000000003,-8.649999999999999,0.03775632000733376,0.9544668182713006,0.007776861721365591
1.06,1.75,1.32,1.17,0.88,1.36,3.0,-7.37,-6.15,-5.84,0.11104492147877458,0.37612999591384944,0.5128250826073759
0.45,1.86,0.65,0.81,1.1,1.95,2.0,-6.48,-3.7300000000000004,-8.05,0.05934479641683768,0.9283088045906811,0.012346398992481246
0.55,1.52,0.58,1.16,0.48,1.1,3.0,-5.66,-4.64,-4.26,0.1277401094843184,0.35424820277013813,0.5180116877455434
2.38,2.03,2.54,0.89,1.0,1.52,3.0,-10.85,-7.75,-6.5600000000000005,0.010398856482226755,0.23083330957517295,0.7587678339426003
1.12,2.81,1.33,1.27,2.86,2.24,2.0,-10.67,-6.470000000000001,-12.440000000000001,0.014736946095103768,0.9827528658303583,0.002510188074537968
0.89,1.92,0.92,1.07,0.8,1.5,3.0,-7.54,-5.05,-6.1,0.057863767145316714,0.6979108729087823,0.24422535994590092
0.89,2.04,1.09,1.04,1.62,2.21,2.0,-7.9,-5.300000000000001,-9.870000000000001,0.06847816573354519,0.9219720845538815,0.009549749712573434
0.94,2.14,1.37,0.77,1.0,2.0,2.0,-8.3,-5.050000000000001,-8.0,0.03553635174295332,0.9164945908677021,0.04796905738934442
0.84,0.85,1.11,0.41,0.55,0.72,3.0,-4.2299999999999995,-3.45,-3.2600000000000002,0.1718385273440564,0.37486098154511316,0.4533004911108304
0.96,1.25,0.99,0.44,0.64,0.88,2.0,-5.67,-3.3,-3.92,0.057300039467425345,0.6129610000780947,0.3297389604544798
0.22,0.69,0.32,0.5,0.25,0.4,3.0,-2.51,-2.14,-1.7000000000000002,0.21296339711090295,0.30831448165374553,0.4787221212353515
1.08,2.5,1.12,1.69,1.04,1.44,2.0,-9.66,-7.3100000000000005,-6.4,0.026641725133134647,0.27935366647051024,0.6940046083963552
0.36,1.4,0.43,0.66,0.52,0.8,3.0,-4.919999999999999,-2.84,-3.4400000000000004,0.0746412670066321,0.5974637014782801,0.32789503151508775
0.4,0.63,0.45,0.41,0.19,0.32,3.0,-2.6900000000000004,-2.13,-1.3399999999999999,0.1513294741255099,0.2649283488358007,0.5837421770386894
0.58,1.16,0.65,0.46,0.4,0.6,3.0,-4.64,-2.68,-2.5999999999999996,0.06333147792861436,0.44961087533498173,0.4870576467364039
0.9,2.03,1.09,0.92,0.72,1.95,2.0,-7.89,-4.94,-7.289999999999999,0.04560364339796513,0.871301100600298,0.08309525600173684
